orb_period,xit_duration,xit_depth,body_r_per_stellar_r_rat,body_r,orb_semimajor,inc,body_temp,body_insolation_flux,stellar_temp,stellar_r,stellar_m,kepler_status
12.5722897,4.765,0.008561,1.09,0.1072,89.27,886,145.82,19.69,6084,1.169,1.037,0
17.60461401,3.716,0.046863,2.64,0.1072,88.52,362,4.07,27.7,3744,0.516,0.529,0
12.4258343,28.1171,0.025397,2.75,0.1072,50.49,830,111.92,1.52,6185,0.991,1.06,2
11.44865823,4.953,0.008892,1.32,0.1072,85.42,975,213.39,10.31,6204,1.36,1.257,0
12.99065074,2.3748,0.018005,2.02,0.1072,89.91,790,92.12,42.45,5787,1.027,0.971,1
12.6362048,3.961,0.010119,1.1,0.1072,89.59,774,85.06,24.3,5772,0.992,1.028,1
14.49645186,4.016,0.033377,3.01,0.1074,84.34,613,33.48,9.85,5015,0.826,0.785,0
13.97945055,1.2325,0.021836,1.97,0.1074,88.6,635,38.44,37.7,5191,0.826,0.844,0
11.17931581,3.103,0.008869,1.81,0.1074,89.15,1159,426.61,25.72,6292,1.873,1.324,0
12.4258252,21.841,0.011099,1.27,0.1074,78.01,822,108.1,3.32,5968,1.048,1.069,2
12.7143635,3.101,0.020912,2.2,0.1074,89.87,785,89.81,31.91,5947,0.962,1.022,1
12.82252496,18.8,0.136252,20.12,0.1074,84.75,915,165.54,7.71,5845,1.352,1.003,2
13.0607936,3.215,0.015111,1.45,0.1075,88.16,734,68.66,22.29,5830,0.876,0.97,0
12.8344771,3.846,0.019618,2.55,0.1075,83.97,891,149.42,9.1,6078,1.189,1.005,0
14.49839316,3.7343,0.06429,5.16,0.1075,86.82,607,32.22,16.4,5268,0.735,0.789,2
13.6471211,8.331,0.008279,1.25,0.1075,86.47,913,164.06,10.01,5771,1.382,0.89,0
12.4970599,3.877,0.012948,1.44,0.1075,88.06,839,117.3,19.15,6174,1.021,1.055,1
12.4253812,19.781,0.009789,1.14,0.1075,88.24,823,108.46,4.823,5925,1.066,1.07,2
14.8638496,2.705,0.033152,2.9,0.1076,84.23,620,35.04,10,5159,0.8,0.752,0
11.7489907,4.043,0.005592,1.01,0.1077,89.95,1114,363.51,22.17,6440,1.655,1.204,2
14.4079035,2.524,0.294294,23.4,0.1077,86.12,624,35.81,18.11,5440,0.728,0.814,1
11.45541896,4.95,0.007587,1.12,0.1077,89.62,975,213.86,17.7,6231,1.356,1.269,1
13.2226149,4.337,0.018529,1.75,0.1077,83.99,740,71.11,9.01,5931,0.863,0.953,0
15.288709179,5.00366,0.694921,54.56,0.1077,89.45,509,15.84,38.614,4464,0.719,0.711,2
12.51610549,4.853,0.014724,1.87,0.1078,89.93,848,122.54,20,5859,1.162,1.064,0
15.0539886,4.422,0.016079,1.44,0.1078,86.09,665,46.3,12.98,5475,0.818,0.734,0
13.81733587,4.261,0.018176,2.04,0.1078,83.04,781,88.04,7.98,5735,1.028,0.875,0
14.516741,2.706,0.016064,1.45,0.1078,87.86,606,31.8,22.8,4954,0.828,0.791,1
13.05609,3.498,0.011992,1.3,0.1078,89.81,814,103.85,28.7,6078,0.994,0.978,1
11.2570616,29.059,0.795303,162.84,0.1078,90,1272,619.07,5.4155,6915,1.875,1.322,2
11.93205399,6.205,0.01206,1.83,0.1079,89.52,905,158.22,14.769,5711,1.391,1.173,0
12.89623554,2.625,0.025283,2.55,0.1079,85.41,783,89.02,12.16,6072,0.923,1.005,1
12.13070414,3.843,0.013392,1.61,0.108,89.8,901,155.85,24.36,6398,1.101,1.141,0
14.38724729,1.9078,0.311666,29.24,0.108,86.49,725,65.41,20.6,5830,0.859,0.811,2
6.99510404,1.7556,0.00864,216.92,0.108,87.78,7492,744614.96,19.85695,3681,229.908,3.426,2
13.54057461,4.4673,0.019582,2.17,0.1081,89.56,779,87.1,23.24,5767,1.014,0.918,0
16.85592593,2.309,0.026549,1.7,0.1082,89.96,408,6.52,57.21,3967,0.587,0.593,0
12.94123564,4.636,0.016629,1.7,0.1082,89.93,795,94.29,21.678,6119,0.938,1.01,0
11.41437505,6.276,0.265593,44.08,0.1082,85.89,1128,383.45,12.47,6826,1.52,1.307,2
14.5324483,3.13,0.033083,3.11,0.1083,90,664,46.06,36.65,5345,0.86,0.802,0
16.38489988,3.0249,0.029758,2,0.1084,90,433,8.35,42.62,4126,0.615,0.633,0
15.84132627,1.8215,0.219737,16.84,0.1084,89.08,575,25.77,55.4,5119,0.702,0.675,1
13.13747785,4.8655,0.014821,1.85,0.1084,86.45,825,109.68,12.92,5762,1.143,0.982,0
14.092583189,4.1536,0.021681,1.82,0.1084,88.45,597,30.1,21.704685,5081,0.77,0.864,0
17.76076524,1.6679,0.034334,1.93,0.1085,89.46,368,4.34,66.9,3826,0.516,0.54,0
12.083457,3.536,0.016291,2.09,0.1085,89.95,932,178.53,26.39,6422,1.175,1.161,2
12.5014905,3.882,0.01375,2.24,0.1085,88.91,952,194.3,22.6,5821,1.492,1.088,1
13.254134073,4.34991,0.373137,58.51,0.1086,87.07,990,227.51,20.591,6175,1.436,0.97,2
12.314402323,5.8903,0.646123,75.21,0.1086,88.84,864,131.33,25.038,6247,1.066,1.122,2
13.174807933,3.37392,0.469029,51.06,0.1086,87.98,811,102.2,30.21,6067,0.997,0.981,2
13.24931848,4.4859,0.024323,2.86,0.1087,88.07,806,99.54,18.42,5799,1.078,0.972,0
13.54204116,3.334,0.018099,2.01,0.1087,88.15,794,93.98,22.3,5891,1.015,0.934,2
13.28689997,3.2825,0.029278,2.78,0.1087,89.97,715,61.8,31.83,5730,0.87,0.968,0
14.5123622,4.163,0.021852,2.08,0.1087,85.38,636,38.6,11.51,5094,0.87,0.813,0
18.9060921,4.125,0.017734,0.87,0.1088,89.99,336,3.03,35.6,3751,0.45,0.479,1
14.12678065,5.9303,0.363648,31.13,0.1088,82.69,670,47.56,9.85,5656,0.784,0.873,2
14.8200596,3.902,0.011998,0.96,0.1089,89.88,552,21.92,29.32,4825,0.732,0.785,0
13.64617478,3.4098,0.022774,2.06,0.1089,89.79,678,49.89,31.08,5569,0.829,0.928,0
10.78438513,1.408,0.195495,75.04,0.1089,84.03,1397,900.7,11.34,5575,3.515,1.48,2
12.607591424,29.1267,0.014678,1.61,0.1089,33.09,809,101.31,1.188901,6047,1.002,1.081,2
12.81590421,6.3856,0.014067,2.26,0.109,87.4,939,183.68,12.77,5788,1.474,1.05,0
10.47490332,33.7939,0.04377,15.45,0.109,43.72,1567,1427.2,1.346,6526,3.232,1.573,1
14.5555096,2.07,0.025166,2.03,0.109,89.36,594,29.45,47.2,5176,0.738,0.826,1
13.71218522,2.437,0.027248,2.47,0.1091,88.82,676,49.26,33.1,5550,0.831,0.923,0
13.24503482,4.4078,0.011651,1.77,0.1092,88.59,887,146.31,20.22,5636,1.39,0.988,0
13.33094869,1.426,0.228694,25.95,0.1092,86.44,815,104.37,19.3,5991,1.039,0.976,1
12.4250319,1.4446,0.005439,0.89,0.1092,88.94,1030,266.45,41.896608,6290,1.506,1.123,2
13.69942266,4.3409,0.032372,3.85,0.1094,89.93,771,83.6,24.887,5541,1.089,0.929,0
13.7281373,5.304,0.010234,1.06,0.1094,86.81,800,97.06,13.46,6168,0.947,0.925,1
14.53682228,3.195,0.114404,73.15,0.1094,84.51,1596,1534.06,11.15,4946,5.855,0.824,2
14.2378417,4.86,0.012587,1.1,0.1095,89.17,629,37.02,21.54,5273,0.801,0.861,1
13.57078281,3.3539,0.023908,2.64,0.1096,87.07,785,89.61,16.93,5854,1.012,0.951,0
13.09390911,2.2805,0.021118,2.2,0.1096,87.96,752,75.58,24.1,5772,0.956,1.022,0
12.14684625,6.197,0.008175,1.75,0.1096,86.45,1097,342.49,11.08,5877,1.963,1.187,0
11.505879,5.583,0.006463,0.99,0.1096,89.89,1000,236.35,15.85,6336,1.403,1.324,1
15.7397651,3.297,0.014954,1.18,0.1096,89.88,536,19.54,36.92,4733,0.723,0.706,2
14.7639145,3.14,0.01158,0.93,0.1096,89.97,632,37.74,36.3,5541,0.733,0.82,1
9.250572762,3.6373,0.267107,96.08,0.1097,77.53,1966,3530.57,5.717,8133,3.294,2.053,1
12.422216754,6.5533,0.006773,0.8,0.1097,89.78,864,131.73,14.568675,6231,1.084,1.14,2
12.6119685,6.372,0.008559,1.33,0.1098,86.26,953,194.9,10.88,6007,1.42,1.108,0
14.58932429,2.4184,0.028129,2.32,0.1099,88.86,594,29.53,35,5142,0.755,0.84,0
12.30971679,6.74,0.020619,3.82,0.1099,83.92,1104,350.46,7.99,6366,1.697,1.164,0
12.39894005,4.262,0.033535,4.06,0.1099,82.75,890,148.37,7.72,6355,1.108,1.151,2
12.4246697,44.07,0.972824,168.91,0.1099,14.9,1099,344.8,2.0266,6550,1.59,1.144,2
13.84301228,4.077,0.02167,1.98,0.11,89.89,699,56.45,26.47,5745,0.837,0.928,1
16.00351679,4.001,0.237257,18.01,0.11,81.4,586,27.83,8.09,5283,0.695,0.691,2
12.720370263,2.7306,0.03461,4.75,0.1101,88.12,934,180.23,23.9,6267,1.258,1.097,0
12.6878176,4.262,0.018899,2.16,0.1101,84.69,851,123.89,9.96,6258,1.046,1.102,1
15.4032765,3.246,0.01518,1.32,0.1101,88.77,626,36.41,29.1,5272,0.799,0.751,2
14.97436238,2.4461,0.014655,1.28,0.1102,89.89,631,37.53,47.26,5311,0.8,0.796,0
13.0366377,3.184,0.012166,2.23,0.1102,88.24,1047,283.97,22.77,6084,1.677,1.046,2
14.395425,5.12,0.009961,0.85,0.1102,88.86,672,48.08,19.96,5715,0.782,0.872,2
13.75129636,3.853,0.01723,1.66,0.1103,89.21,725,65.24,25.96,5814,0.881,0.944,0
13.0914878,2.037,0.005595,0.79,0.1104,89.83,892,149.52,48.9,5919,1.288,1.048,1
12.7713826,3.347,0.011084,1.26,0.1104,89.22,851,123.93,27.4,6273,1.044,1.099,1
14.7510068,2.25,0.019469,1.7,0.1104,88.76,629,36.94,34.6,5295,0.8,0.825,1
13.26255423,4.65,0.03481,3.55,0.1105,84.21,766,81.56,9.35,5973,0.935,1.024,2
14.13175309,4.0136,0.033654,3.02,0.1106,86.95,675,49.18,15.94,5616,0.822,0.907,0
14.97974335,4.126,0.040734,3.79,0.1106,85.89,620,34.95,12.98,5062,0.853,0.803,1
9.455586047,8.42272,0.385464,178.47,0.1106,85.38,1972,3576.17,9.811,7221,4.24,2.018,2
16.7364755,2.151,0.038278,2.73,0.1107,88.32,464,10.99,30.8,4334,0.653,0.646,0
12.893018017,3.30029,0.406644,62.52,0.1108,86.4,1004,240.5,19.79,6387,1.408,1.086,2
13.4471791,3.0454,0.046114,5.24,0.1109,86,848,122.34,13.815,6276,1.041,1.001,1
13.5631157,5.438,0.017929,1.75,0.1109,87.13,733,68.41,14.04,5853,0.895,0.99,0
13.0327301,3.902,0.015088,1.64,0.1109,88.03,809,101.4,19.47,6122,0.996,1.07,1
15.3416245,2.126,0.014618,1.3,0.1109,89.95,605,31.63,55.9,5061,0.814,0.771,1
12.4262889,18.764,0.010301,1.23,0.111,70.89,864,131.83,2.68,6246,1.092,1.18,2
14.844240386,6.83577,0.26853,28.97,0.1111,89.23,810,101.98,20.5579,6161,0.988,0.829,2
16.70920628,2.7052,0.031103,2.27,0.1112,88.2,500,14.73,27.2,4621,0.668,0.656,0
14.0019064,4.257,0.025298,17.96,0.1113,83.08,1646,1736.43,8.05,4883,6.502,0.936,1
11.08956602,6.2877,0.011202,3.51,0.1114,89.92,1422,965.62,13.634,6353,2.867,1.497,0
14.665759784,3.65814,0.613898,67.17,0.1114,89.29,712,60.89,46.19,5385,1.002,0.855,2
12.964717746,1.8303,0.353935,39.93,0.1115,86.89,834,114.24,23.6,6210,1.033,1.093,2
13.93068791,2.312,0.015266,1.4,0.1116,87.46,665,46.19,20.58,5497,0.839,0.952,0
13.72462702,6.9758,0.016659,2.13,0.1116,85.87,831,112.82,10.38,5817,1.171,0.982,0
7.41505161,2.061,0.045667,91.09,0.1116,84.45,2815,14853.21,10.13,4989,18.266,3.366,2
16.09227518,2.1072,0.013459,0.98,0.1117,87.69,503,15.15,23.2,4657,0.67,0.748,0
12.4252735,20.756,0.008491,2.37,0.1117,87.86,1299,673.53,4.585,6156,2.557,1.202,2
14.3641542,2.629,0.008709,0.98,0.1117,89.38,795,94.33,40.5,5925,1.033,0.898,2
13.73808249,3.354,0.029865,3.84,0.112,85.42,912,163.52,11.99,6375,1.178,0.991,2
18.59611518,2.3052,0.025959,1.53,0.112,89.99,371,4.48,63.23,3834,0.539,0.541,0
15.37562369,3.3169,0.12103,11.01,0.1121,88.73,600,30.54,31.24,4986,0.833,0.793,0
14.4252635,3.754,0.013363,1.68,0.1122,89.98,773,84.28,29.75,5467,1.152,0.902,0
13.2511214,4.996,0.014901,1.98,0.1122,89.34,850,123.32,20.03,5850,1.217,1.072,1
15.6402515,6.222,0.200775,18.11,0.1123,77.78,640,39.55,5.52,5346,0.826,0.771,2
13.12162167,3.6138,0.014262,1.99,0.1123,87.29,913,164.48,17.08,6140,1.277,1.094,0
11.3775281,12.918,0.453807,82.26,0.1124,57.95,1177,453.61,2.67,6943,1.66,1.459,2
14.461834,7.156,0.008045,1.05,0.1124,89.76,785,89.86,15.54,5457,1.196,0.903,1
13.6164547,5.175,0.210015,22.29,0.1125,74.91,755,76.81,4.57,5823,0.972,1.02,0
16.1191449,3.039,0.015667,1.34,0.1125,88.81,619,34.7,30.9,5319,0.783,0.729,1
13.23352214,6.7372,0.020278,3.06,0.1126,89.95,888,146.67,15.32,5739,1.384,1.083,0
14.00640392,4.6919,0.025312,3.11,0.1126,88.33,807,100.09,19.48,5788,1.124,0.969,0
15.3626052,3.736,0.019326,1.8,0.1126,89.54,608,32.23,31.05,5011,0.851,0.806,0
16.473474,4.201,0.019767,1.63,0.1126,89.97,612,33.22,30.55,5364,0.754,0.702,0
19.159760875,3.10166,0.447952,25.24,0.1126,88.24,424,7.65,38.85,4492,0.516,0.518,1
11.867172,4.815,0.022359,4.03,0.1126,90,1058,296.23,19.26,6264,1.651,1.352,1
12.4701111,3.616,0.008943,2.06,0.1126,88.51,1074,313.87,21.96,5623,2.109,1.221,1
15.65563866,3.9305,0.027942,2.55,0.1128,89.42,623,35.62,29.89,5185,0.837,0.779,0
13.17555999,6.6677,0.015243,2.82,0.1128,89.95,1009,244.58,15.336,5900,1.694,1.1,0
11.8299383,5.168,0.006011,1.6,0.1128,88.12,1177,453.44,15.26,5747,2.431,1.365,1
14.762889172,6.52705,0.477159,53.72,0.1128,86.68,759,78.43,18.0646,5691,1.031,0.875,2
14.5862195,2.733,0.013035,1.17,0.1128,89.95,702,57.32,41.3,5904,0.819,0.899,2
14.30517579,4.535,0.033025,3.05,0.1129,85.25,693,54.59,11.17,5741,0.846,0.938,0
17.40208965,3.745,0.243775,16.37,0.1129,82.56,422,7.49,9.39,4098,0.615,0.634,2
13.07141889,3.0946,0.015742,2.47,0.113,88.05,964,203.87,22.1,6122,1.439,1.123,0
14.2673439,3.171,0.013275,1.21,0.113,89.93,657,44.12,34.8,5475,0.837,0.944,1
13.81020318,3.048,0.036595,4.56,0.1131,88.04,833,113.75,23.2,5942,1.142,1.009,0
14.62399621,2.193,0.246245,21.92,0.1131,85.51,681,50.91,15.45,5753,0.815,0.907,1
15.8733803,7.4672,0.070791,8.15,0.1131,84.13,830,111.99,8.988,6161,1.054,0.763,2
9.469191607,9.55999,0.245783,49.17,0.1131,85.61,1679,1875.84,8.1952,9454,1.832,2.144,2
13.6550963,4.117,0.01289,1.35,0.1132,89.46,780,87.46,24.97,6065,0.962,1.035,2
16.28247625,2.9227,0.025366,1.88,0.1132,89.46,505,15.37,40.5,4671,0.68,0.75,0
15.07277287,0.7794,0.020577,1.73,0.1132,89.3,635,38.57,73.5,5521,0.771,0.864,2
18.1373788,3.844,0.021423,1.41,0.1132,86.12,433,8.31,13.97,4257,0.602,0.589,0
14.0545718,4.066,0.015078,1.45,0.1132,89.74,711,60.49,26.62,5783,0.88,0.977,1
13.84984567,7.2783,0.008397,1.45,0.1133,89.95,977,214.98,14.67,5919,1.585,1.009,0
13.19322809,5.0036,0.022023,2.94,0.1133,89.99,862,130.35,20.59499,5946,1.223,1.113,0
11.1734401,4.545,0.007326,1.4,0.1133,89.16,1279,632.06,18.25,7372,1.752,1.552,1
14.83340944,3.927,0.025764,2.54,0.1134,89.16,694,54.74,27.3,5570,0.904,0.882,0
15.85238672,5.179,0.293454,32.21,0.1134,79.17,775,85.35,6.72,5903,1.005,0.772,2
12.264867364,4.7366,0.110513,28.29,0.1135,86.85,1077,317.89,14.89,5372,2.344,1.295,2
18.6848377,3.7965,0.032436,1.93,0.1135,89.35,402,6.16,35.7,4156,0.545,0.559,0
14.85890852,3.5252,0.05159,5.94,0.1136,89.56,720,63.52,32.86,5356,1.055,0.882,0
12.28351275,3.634,0.24815,74.76,0.1136,79.08,1342,765.56,6.46,6171,2.759,1.291,2
14.1798187,2.505,0.019561,1.88,0.1137,89.95,711,60.35,43.54,5799,0.878,0.975,2
14.37457572,4.7892,0.016643,1.94,0.1137,89.91,779,87.24,23.3,5768,1.067,0.946,0
14.38682567,2.1417,0.021663,2.54,0.1137,89.98,776,85.46,52.421,5725,1.072,0.944,0
14.08826442,4.1847,0.027205,2.66,0.1138,89.71,724,64.97,26.2,5853,0.895,0.99,0
12.4247333,16.828,0.006159,1.47,0.1138,81.37,1284,642.95,4.37,6632,2.193,1.27,2
15.9474242,1.127,0.012609,1.21,0.1138,89.95,670,47.65,108.7,5472,0.877,0.772,1
18.75470238,3.0331,0.028262,1.67,0.1139,89.96,382,5.03,48.55,3976,0.54,0.559,0
14.6672293,3.742,0.013386,1.21,0.1139,88.61,675,49.12,24.55,5677,0.828,0.92,0
15.95541913,3.9851,0.024767,2.18,0.114,89.4,573,25.54,29.84,4891,0.805,0.776,0
13.8353959,4.961,0.03272,3.78,0.114,84.1,809,101.05,9.15,6020,1.057,1.03,0
16.0988294,5.686,0.011509,1.14,0.114,89.96,705,58.53,21.88,5657,0.911,0.762,1
15.99560373,3.471,0.013216,1.04,0.1141,89.86,550,21.54,35.54,4955,0.721,0.774,0
17.279290765,5.07591,0.384903,27.66,0.1141,89.16,556,22.63,33.642,5251,0.658,0.663,2
17.329965871,8.43812,0.570845,42.58,0.1141,88.17,548,21.34,22.052,5079,0.683,0.659,2
15.53753378,5.8262,0.431542,40.9,0.1142,89.13,694,54.73,27.8662,5704,0.868,0.822,2
14.022451457,8.08619,0.130221,14.93,0.1143,89.27,810,101.92,14.778,6061,1.05,1.012,2
15.9314412,2.435,0.022469,1.77,0.1143,89.16,596,29.83,41.2,5380,0.721,0.786,0
13.2298203,3.566,0.011692,1.5,0.1143,89.04,856,126.84,25.9,6049,1.176,1.14,1
14.15402428,4.47001,0.470267,53.25,0.1144,87.33,777,86.13,23.632,5850,1.037,0.994,2
16.56062577,2.611,0.031445,2.94,0.1144,86.99,701,57.28,18.29,5818,0.855,0.727,0
14.3196417,3.781,0.013753,2.06,0.1144,88.78,850,123.37,25,5562,1.373,0.973,1
15.31296388,3.0935,0.027875,2.34,0.1145,88.89,581,26.98,31.4,5081,0.77,0.864,0
13.48457668,5.0197,0.023452,3.39,0.1146,89.97,929,176.29,21.01,6198,1.324,1.101,0
14.17222858,2.6297,0.01667,2.39,0.1146,87.71,873,137.33,21.7,5845,1.314,0.998,0
14.658013949,3.03316,0.684799,121.59,0.1146,88.57,855,126.35,45.77,5146,1.626,0.934,2
16.46983774,9.4378,0.092509,7.94,0.1147,88.81,595,29.61,14.05,5152,0.786,0.741,2
13.4959496,2.085,0.014581,1.62,0.1147,89.95,784,89.25,49,5962,1.019,1.102,1
16.01308419,3.2554,0.034369,3.1,0.1148,88.14,593,29.31,24.7,5015,0.826,0.785,0
13.9509565,5.231,0.00557,0.75,0.1148,88.53,849,122.88,18.16,5888,1.227,1.036,1
15.87360981,3.5246,0.018967,1.53,0.1149,89.3,632,37.68,32.3,5656,0.737,0.801,0
14.40090414,4.1682,0.02071,2.71,0.1149,86.44,828,111.24,14.04,5815,1.198,0.976,0
13.12297275,2.234,0.007074,1.29,0.1149,87.65,1030,266.05,21.6,6134,1.665,1.173,1
20.06036336,3.3203,0.036455,1.96,0.115,89.21,361,4,40.4,3950,0.493,0.502,0
14.48584765,3.1365,0.024271,2.88,0.115,86.48,784,89.16,15.16,5784,1.085,0.966,0
12.874712426,2.2491,0.072414,11.26,0.115,87.7,926,173.5,23.198,5963,1.424,1.22,0
14.323889947,4.83729,0.469972,45.93,0.115,87.3,720,63.62,22.759,5853,0.895,0.99,2
16.9348104,3.408,0.01703,1.31,0.115,89.21,508,15.77,34.2,4650,0.706,0.704,0
12.424995,20.282,0.007111,2.06,0.115,76.84,1293,660.61,3.28,6098,2.657,1.313,2
15.08186,4.004,0.008867,0.98,0.115,88.24,758,78.11,20.4,5794,1.012,0.89,1
14.199840087,5.98531,0.5554,85.76,0.115,88.19,907,159.99,24.4987,5864,1.414,1.005,2
12.08353781,7.90317,0.208169,50.33,0.115,86.13,1310,696.82,11.1096,6770,2.214,1.389,2
15.72585941,3.8284,0.032661,2.69,0.1151,89.78,602,31.13,32.18,5332,0.755,0.824,0
13.7872627,5.747,0.009753,1.55,0.1151,83.09,894,150.64,7.65,5691,1.458,1.068,0
12.62530918,3.163,0.433038,87.2,0.1151,87.47,1214,514.08,26.1,6878,1.844,1.278,2
15.0447098,5.823,0.009046,1.51,0.1152,89.94,931,177.24,19.92,5798,1.525,0.899,0
15.22895514,2.5967,0.033813,3,0.1152,88.54,639,39.4,30.6,5456,0.812,0.878,0
14.8783945,7.491,0.017825,1.63,0.1153,85.91,692,54.19,10.5,5822,0.837,0.92,0
20.09017037,4.154,0.040437,2.25,0.1154,87.49,362,4.05,20.2,3906,0.509,0.508,0
15.0549356,4.801,0.014645,1.6,0.1154,89.2,729,66.72,23.07,5616,0.999,0.903,0
13.72710334,7.3419,0.012888,2.38,0.1154,89.9,1005,241.58,14.4747,5951,1.693,1.086,0
14.541781166,9.1151,21.720514,2722.92,0.1154,67.71,834,114.56,58.7,5997,1.148,0.968,2
14.180228311,4.5344,0.500435,62.41,0.1154,88.5,873,137.11,30.418,6289,1.142,1.015,2
16.56806842,4.2647,0.032537,2.54,0.1155,89.69,548,21.27,30.26,4987,0.716,0.749,0
13.6823798,4.153,0.012774,1.43,0.1156,88.35,802,97.74,20.65,6102,1.026,1.099,0
15.358767771,4.1223,0.112441,10.89,0.1157,89.02,662,45.46,28.47,5422,0.887,0.874,0
14.62709685,4.097,0.023474,2.7,0.1157,84.97,736,69.31,10.78,5527,1.054,0.964,0
13.99585365,5.0308,1.248165,368.42,0.1157,83.1,1202,493.55,17.45,5638,2.703,1.055,2
16.06864674,3.5347,0.062161,5.76,0.1158,89.92,600,30.75,36.85,5031,0.848,0.801,0
16.79716262,3.83,0.036114,2.75,0.1158,87.02,503,15.19,17.27,4652,0.697,0.734,0
14.12847677,3.685,0.025658,2.73,0.1159,87.47,739,70.5,18.4,5779,0.974,1.037,0
14.7512034,1.25,0.017404,1.63,0.1159,88.81,678,49.97,46.7,5653,0.857,0.952,0
14.91095177,3.325,0.026641,2.62,0.1159,89.98,694,54.87,35.174,5650,0.899,0.932,0
14.5598556,5.624,0.015571,1.64,0.116,89.93,758,78.26,20.086,5959,0.966,0.983,0
14.02634692,1.2808,0.021529,2.66,0.116,88.86,822,108.07,43.9,5970,1.131,1.057,0
16.2951259,3.678,0.012961,1.15,0.116,89.05,574,25.59,29.9,4915,0.812,0.781,0
14.42735088,4.857,0.013498,1.53,0.116,80.92,783,88.9,6.19,5929,1.04,1,0
14.1573717,3.786,0.010471,1.1,0.1161,89.72,778,86.67,28.6,6122,0.964,1.041,1
16.145671932,3.7236,0.030636,2.48,0.1162,88.17,546,20.98,23.44,4900,0.741,0.806,0
16.2276756,3.699,0.021927,2.11,0.1163,88.65,648,41.57,26.9,5328,0.883,0.796,2
14.12809896,2.326,0.014858,1.6,0.1163,89.94,781,87.8,47.04,6072,0.988,1.05,2
15.90688891,3.9879,0.027043,2.35,0.1164,89.97,588,28.32,31.3,5097,0.797,0.829,0
13.32354078,3.873,0.009905,1.32,0.1165,89.5,872,136.61,25.88,6113,1.218,1.194,0
16.4793229,3.312,0.019585,1.53,0.1165,89.6,537,19.62,37.45,4908,0.716,0.797,1
17.761998411,2.4644,0.195094,14.25,0.1165,88.79,538,19.78,42.86,5088,0.669,0.667,1
8.58599537,2.4078,0.025638,39.03,0.1165,89.32,2319,6831.52,26.59,4805,13.941,2.853,2
14.64613058,5.688,0.022987,2.22,0.1166,88.09,694,54.95,16.85,5717,0.884,0.984,0
14.37504582,3.208,0.017825,2.05,0.1167,86.3,786,90.16,14.39,5931,1.053,1.023,0
14.591504451,1.1295,0.257211,36.85,0.1167,87.93,879,140.82,33.5,5940,1.312,0.993,1
17.99643716,4.164,0.41359,30.08,0.1167,87.74,468,11.31,28.42,4438,0.666,0.653,2
12.427135,12.81,0.005259,1.05,0.1167,89.95,1143,403.8,7.47,6561,1.821,1.376,2
16.33269981,2.174,0.019073,1.61,0.1168,88.19,591,28.76,28.2,5208,0.772,0.796,0
13.3997555,3.534,0.012052,1.51,0.1168,89.21,886,145.65,27.23,6401,1.15,1.183,0
14.0328775,6.684,0.013277,1.45,0.1168,89.85,783,88.83,16.25,6063,1.001,1.079,0
15.6112238,3.873,0.009854,0.91,0.1169,89.03,637,38.99,27.6,5383,0.842,0.874,0
14.2005007,5.232,0.114161,13.28,0.1169,68.83,843,119.41,3.06,6332,1.065,1.048,2
20.99587872,2.6333,0.025412,1.3,0.117,89.79,328,2.74,60.9,3713,0.47,0.484,0
14.2651545,3.601,0.00749,1.06,0.117,89.29,853,125.45,28.57,5825,1.291,1.049,0
14.313157391,8.90236,0.134636,34.98,0.117,89.98,1144,404.48,13.9516,5750,2.379,1.041,2
19.27153892,2.7594,0.031585,1.93,0.1171,89.97,393,5.66,55.02,4077,0.56,0.576,0
14.58649856,4.0249,0.018838,2.45,0.1172,88.22,852,124.89,21.39,6063,1.191,1.009,0
16.08518937,3.984,0.040767,3.68,0.1173,87.21,613,33.43,17.79,5239,0.826,0.83,0
13.39155154,3.391,0.006628,1.58,0.1173,88.8,1180,459.23,25.7,6197,2.188,1.198,0
14.53260546,2.4212,0.016627,1.69,0.1173,89.86,746,73.37,46.34,6003,0.932,1.019,0
15.420409367,2.3707,0.172989,16.62,0.1173,88.38,661,45.03,33.85,5468,0.88,0.903,2
12.422524,13.55,0.005564,0.86,0.1173,84.47,1107,354.37,5.87,7225,1.414,1.397,2
13.71938426,5.5677,0.016377,1.98,0.1174,89.93,864,131.94,19.137,6387,1.105,1.145,0
14.405857436,5.48509,0.159345,23.42,0.1174,90,888,146.95,23.27068,5945,1.346,1.039,2
13.74883059,6.0968,0.019908,3.63,0.1174,87.19,975,213.84,13.44,5862,1.67,1.142,0
21.9139549,3.271,0.226556,10.39,0.1174,84.78,303,2.01,13.18,3638,0.42,0.45,1
13.93291548,2.6239,0.01259,1.66,0.1175,87.14,852,124.53,18.18,6026,1.207,1.113,0
14.07969236,1.375,0.012317,2.08,0.1176,89.53,931,177.81,66.8,5821,1.547,1.092,0
13.2274753,6.356,0.015374,1.94,0.1176,85.35,867,133.34,9.91,6269,1.155,1.237,0
14.797219157,7.61037,0.469276,47.71,0.1176,89.59,787,90.8,21.7165,6343,0.931,0.988,2
11.9451376,6.893,0.007296,3.32,0.1176,87.88,1337,755.16,12,5094,4.163,1.517,1
18.79418506,3.2906,0.035431,2.33,0.1177,89.52,412,6.79,42.4,4126,0.602,0.616,0
19.18109525,2.424,0.026864,1.72,0.1178,89.99,513,16.42,62.07,5214,0.587,0.591,1
